"product_code","barcode","product_name","original_hsn_code","suggested_or_applied_hsn_code","gst_percent","verification_status","verification_reason","exact_name_evidence_count","exact_name_valid_rows","official_verification_url"
"8901088112208","8901088112208","HAIR & CARE FRUIT OILS 200 ML","00001","","18.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"124518","124518","HAIR BAND AND CLIPS","0001","","18.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"103521","103521","HAIR BAND AND CLIPS","0001","","18.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"124523","124523","HAIR BAND AND CLIPS","0001","","18.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"124512","124512","HAIR CLIPS","5808","","18.00","MANUAL_REVIEW_NAME_HSN_CONFLICT","The same normalized product name is assigned more than one format-valid HSN in the source data.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"124540","124540","HAIR CLIPS","5808","","18.00","MANUAL_REVIEW_NAME_HSN_CONFLICT","The same normalized product name is assigned more than one format-valid HSN in the source data.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"344984","344984","HAIR CLIPS","5808","","18.00","MANUAL_REVIEW_NAME_HSN_CONFLICT","The same normalized product name is assigned more than one format-valid HSN in the source data.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"344985","344985","HAIR CLIPS","5808","","18.00","MANUAL_REVIEW_NAME_HSN_CONFLICT","The same normalized product name is assigned more than one format-valid HSN in the source data.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"344986","344986","HAIR CLIPS","5808","","18.00","MANUAL_REVIEW_NAME_HSN_CONFLICT","The same normalized product name is assigned more than one format-valid HSN in the source data.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"344987","344987","HAIR CLIPS","5808","","18.00","MANUAL_REVIEW_NAME_HSN_CONFLICT","The same normalized product name is assigned more than one format-valid HSN in the source data.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"344988","344988","HAIR CLIPS","5808","","18.00","MANUAL_REVIEW_NAME_HSN_CONFLICT","The same normalized product name is assigned more than one format-valid HSN in the source data.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"344989","344989","HAIR CLIPS","5808","","18.00","MANUAL_REVIEW_NAME_HSN_CONFLICT","The same normalized product name is assigned more than one format-valid HSN in the source data.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"344990","344990","HAIR CLIPS","5808","","18.00","MANUAL_REVIEW_NAME_HSN_CONFLICT","The same normalized product name is assigned more than one format-valid HSN in the source data.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"344991","344991","HAIR CLIPS","5808","","18.00","MANUAL_REVIEW_NAME_HSN_CONFLICT","The same normalized product name is assigned more than one format-valid HSN in the source data.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"344992","344992","HAIR CLIPS","5808","","18.00","MANUAL_REVIEW_NAME_HSN_CONFLICT","The same normalized product name is assigned more than one format-valid HSN in the source data.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"344993","344993","HAIR CLIPS","5808","","18.00","MANUAL_REVIEW_NAME_HSN_CONFLICT","The same normalized product name is assigned more than one format-valid HSN in the source data.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"344994","344994","HAIR CLIPS","5808","","18.00","MANUAL_REVIEW_NAME_HSN_CONFLICT","The same normalized product name is assigned more than one format-valid HSN in the source data.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"344995","344995","HAIR CLIPS","5808","","18.00","MANUAL_REVIEW_NAME_HSN_CONFLICT","The same normalized product name is assigned more than one format-valid HSN in the source data.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"344996","344996","HAIR CLIPS","5808","","18.00","MANUAL_REVIEW_NAME_HSN_CONFLICT","The same normalized product name is assigned more than one format-valid HSN in the source data.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"344997","344997","HAIR CLIPS","5808","","18.00","MANUAL_REVIEW_NAME_HSN_CONFLICT","The same normalized product name is assigned more than one format-valid HSN in the source data.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"344998","344998","HAIR CLIPS","5808","","18.00","MANUAL_REVIEW_NAME_HSN_CONFLICT","The same normalized product name is assigned more than one format-valid HSN in the source data.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"344999","344999","HAIR CLIPS","5808","","18.00","MANUAL_REVIEW_NAME_HSN_CONFLICT","The same normalized product name is assigned more than one format-valid HSN in the source data.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"345063","345063","HAIR CLIPS","5808","","18.00","MANUAL_REVIEW_NAME_HSN_CONFLICT","The same normalized product name is assigned more than one format-valid HSN in the source data.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"103501","103501","HAIR CLIPS","9615","","18.00","MANUAL_REVIEW_NAME_HSN_CONFLICT","The same normalized product name is assigned more than one format-valid HSN in the source data.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"103502","103502","HAIR CLIPS","9615","","18.00","MANUAL_REVIEW_NAME_HSN_CONFLICT","The same normalized product name is assigned more than one format-valid HSN in the source data.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"103505","103505","HAIR CLIPS","9615","","18.00","MANUAL_REVIEW_NAME_HSN_CONFLICT","The same normalized product name is assigned more than one format-valid HSN in the source data.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"103507","103507","HAIR CLIPS","9615","","18.00","MANUAL_REVIEW_NAME_HSN_CONFLICT","The same normalized product name is assigned more than one format-valid HSN in the source data.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"103508","103508","HAIR CLIPS","9615","","18.00","MANUAL_REVIEW_NAME_HSN_CONFLICT","The same normalized product name is assigned more than one format-valid HSN in the source data.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"103510","103510","HAIR CLIPS","9615","","18.00","MANUAL_REVIEW_NAME_HSN_CONFLICT","The same normalized product name is assigned more than one format-valid HSN in the source data.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"124503","124503","HAIR CLIPS","9615","","18.00","MANUAL_REVIEW_NAME_HSN_CONFLICT","The same normalized product name is assigned more than one format-valid HSN in the source data.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"347192","347192","HAIR CLIPS","9615","","18.00","MANUAL_REVIEW_NAME_HSN_CONFLICT","The same normalized product name is assigned more than one format-valid HSN in the source data.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"347193","347193","HAIR CLIPS","9615","","18.00","MANUAL_REVIEW_NAME_HSN_CONFLICT","The same normalized product name is assigned more than one format-valid HSN in the source data.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"347194","347194","HAIR CLIPS","9615","","18.00","MANUAL_REVIEW_NAME_HSN_CONFLICT","The same normalized product name is assigned more than one format-valid HSN in the source data.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"347195","347195","HAIR CLIPS","9615","","18.00","MANUAL_REVIEW_NAME_HSN_CONFLICT","The same normalized product name is assigned more than one format-valid HSN in the source data.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"347196","347196","HAIR CLIPS","9615","","18.00","MANUAL_REVIEW_NAME_HSN_CONFLICT","The same normalized product name is assigned more than one format-valid HSN in the source data.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"347197","347197","HAIR CLIPS","9615","","18.00","MANUAL_REVIEW_NAME_HSN_CONFLICT","The same normalized product name is assigned more than one format-valid HSN in the source data.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"347198","347198","HAIR CLIPS","9615","","18.00","MANUAL_REVIEW_NAME_HSN_CONFLICT","The same normalized product name is assigned more than one format-valid HSN in the source data.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"347199","347199","HAIR CLIPS","9615","","18.00","MANUAL_REVIEW_NAME_HSN_CONFLICT","The same normalized product name is assigned more than one format-valid HSN in the source data.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"347202","347202","HAIR CLIPS","9615","","18.00","MANUAL_REVIEW_NAME_HSN_CONFLICT","The same normalized product name is assigned more than one format-valid HSN in the source data.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"397196","397196","HAIR CLIPS","9615","","18.00","MANUAL_REVIEW_NAME_HSN_CONFLICT","The same normalized product name is assigned more than one format-valid HSN in the source data.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"124504","124504","HAIR CLIPS 6 SET","0001","","18.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"124507","124507","HAIR CLIPS 6 SET","0001","","18.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"124509","124509","HAIR CLIPS 6 SET","0001","","18.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"124513","124513","HAIR CLIPS 6 SET","0001","","18.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"124542","124542","HAIR CLIPS 6 SET","0001","","18.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"140807","140807","HAIR CLIPS 6 SET","0001","","18.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"140808","140808","HAIR CLIPS 6 SET","0001","","18.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"140812","140812","HAIR CLIPS 6 SET","0001","","18.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"241696","241696","HAIR DRYER","0001","","18.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"140804","140804","HAIR RUBBER BAND 1PCS","0001","","18.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"221546","221546","HAIR STAIN REMOVER","0001","","18.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"6920140771506","6920140771506","HAIR TRIMMER-590","0001","","18.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"100246","100246","HALDHAR CHAMKI 30RS","0001","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"133909","133909","HALDI COMBO PACK","4911990","","18.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"8906014235150","8906014235150","HALDI POWDER 500G","0001","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"8904004415940","8904004415940","HALDIRAM ASSORTED COOKIES","0001","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"8904004405231","8904004405231","HALDIRAM SOAN CAKE","00001","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"8904004416657","8904004416657","HALDIRAMS AAM PANNA 180ML","2106090","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"8904004406337","8904004406337","HALDIRAMS AGRA TAJ PETHA 200G","2106090","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"8904004406320","8904004406320","HALDIRAMS AGRA TAJ PETHA 400G","2106090","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"8904004409949","8904004409949","HALDIRAMS ALL DELICIOUS JOY","2106090","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"8904004402025","8904004402025","HALDIRAMS ALL IN ONE 150G","2106090","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"8904004402070","8904004402070","HALDIRAMS ALL IN ONE 20 G","2106090","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"8904004402056","8904004402056","HALDIRAMS ALL IN ONE 200 G","2106090","","5.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"8904004402063","8904004402063","HALDIRAMS ALL IN ONE 350 G","2106090","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"8904004402032","8904004402032","HALDIRAMS ALL IN ONE 400 G","2106090","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"8904004400731","8904004400731","HALDIRAMS ALOO BHUJIA","2106090","","5.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"8904004400779","8904004400779","HALDIRAMS ALOO BHUJIA","2106090","","5.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"8904004400755","8904004400755","HALDIRAMS ALOO BHUJIA 1 KG","2106090","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"417081","417081","HALDIRAMS ALOO BHUJIA 150G","2106090","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"8904004400762","8904004400762","HALDIRAMS ALOO BHUJIA 150G","2106090","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"8904004417081","8904004417081","HALDIRAMS ALOO BHUJIA 150G","2106090","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"8904004400687","8904004400687","HALDIRAMS ALOO BHUJIA 25 G","2106090","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"400779","400779","HALDIRAMS ALOO BHUJIA 400G","2106090","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"8904004402858","8904004402858","HALDIRAMS ALOO LACHHA 100 G","2106090","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"8904004400793","8904004400793","HALDIRAMS ALOO SEV 150 G","2106090","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"8904004405613","8904004405613","HALDIRAMS BADAM HALWA 200G","2106090","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"8904004416633","8904004416633","HALDIRAMS BADAM KESAR MILK 180 ML","2106090","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"8904004420371","8904004420371","HALDIRAMS BENGALURU MIXTURE","2106090","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"8904004400076","8904004400076","HALDIRAMS BHUJIA SEV 150G","2106090","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"8904004400069","8904004400069","HALDIRAMS BHUJIA SEV 1KG","2106090","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"8904004400045","8904004400045","HALDIRAMS BHUJIA SEV 200 G","2106090","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"8904004400083","8904004400083","HALDIRAMS BHUJIA SEV 400 G","2106090","","5.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"8904004400052","8904004400052","HALDIRAMS BHUJIA SEV 600 G","2106090","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"8904004403381","8904004403381","HALDIRAMS BIKANERI PAPAD 200 G","2106090","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"8904004404425","8904004404425","HALDIRAMS BOONDI 150 G","2106090","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"8904004400830","8904004400830","HALDIRAMS CHANA CHOOR 150 G","2106090","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"8904004403565","8904004403565","HALDIRAMS CHANA CRACKER 150G","2106090","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"8904004401929","8904004401929","HALDIRAMS CHANA NUTS 150 G","2106090","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"8904004401875","8904004401875","HALDIRAMS CHANA NUTS 200 G","2106090","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"8904004404715","8904004404715","HALDIRAMS CHATPATA DAL 150 G","2106090","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"8904004404760","8904004404760","HALDIRAMS CHATPATA DAL 200 G","2106090","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"8904004408669","8904004408669","HALDIRAMS CHEKARALU 150 G","2106090","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"8904004411348","8904004411348","HALDIRAMS CHIKKI BAR 50 G","2106090","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"8904004411379","8904004411379","HALDIRAMS CHIKKI BAR SWEETS 600G","2106090","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"8904004405064","8904004405064","HALDIRAMS CHOCO SOAN PAPIDI 250 G","2106090","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"8904004416602","8904004416602","HALDIRAMS CLASSIC LASSI 180ML","2106090","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"8904004405019","8904004405019","HALDIRAMS COCONUT SOAN PAPDI 250 G","2106090","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"188517","188517","HALDIRAMS COIN PAPADS 200 G","2106090","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"200227","200227","HALDIRAMS COIN PAPADS 200 G","2106090","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"8904004401981","8904004401981","HALDIRAMS CORNFLAKES MIXTURE 200G","2106090","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
